sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_8x_25	0.00024217512739888036	3.854096634814397e-05	0	0	0.00031136854240254586	9.596791024080176e-06	3.441186284913744e-05	0	7.352189082843186e-05	1.0659759076547815e-05	0	0	0.0002931947443033378	0.00014750845502142784	0.0	6.239255549811418e-05	0.052264206167395466	0.05226581528330032	0.053573588353376556	0.054633113231823405	0.05552916690544374	0.05004231531270942	0.05148190463244218	0.05364484986041307	0.054662018232736975	0.055974235855081544	0.04924331743003352	0.05052223426515989	0.052384442659488606	0.053717445782210604	0.05624376397453523	0.07964733698481152	0.05244856963161815	0.05684060399170465	0.05722147652381737	0.057911802127249334
moss_0.06_8x_30	0.00020523354696888596	1.2301572345663203e-05	0	0	0.00027481244112648184	0	0	0	4.768762478080113e-05	0	0	0	0.00025722718105714026	0.00010941055290991653	6.239255549811418e-05	0.0	0.05221780099362694	0.052342095256989185	0.05360440221984131	0.054642472464459635	0.05552712413470773	0.05011225560656207	0.051531090214836706	0.053725814415168105	0.05478937565673547	0.056023806571727786	0.049373323472319486	0.05068765202234715	0.05242928511959988	0.05371240126881138	0.05633021721178488	0.0796225830227304	0.05254840752349954	0.05693791678902871	0.057288017561006765	0.057963137996417724
moss_0.0_1x_17	0.046148668407755666	0.047174162893841465	0.047612285691357115	0.047789842459106224	0.04857210549290725	0.049589536636814535	0.049983596018405185	0.05051435130115589	0.049788163512371475	0.05055041798736337	0.050866945884553094	0.05193730745435243	0.051702711012962976	0.05214754098009511	0.052264206167395466	0.05221780099362694	0.0	0	0	0	0.0008499045509999803	0	0	0.0006245745394258817	0.0011587339926555362	0.0023670896497729466	0.0004547974677022726	0	0.0001468280660756882	0.000898815808654363	0.0024206421803049105	0.03442961152981627	0.0010435107305911684	0.003585632444758735	0.003633501379853188	0.0037522306907440406
moss_0.0_1x_20	0.04639901034410743	0.04740713496137683	0.04788050944152922	0.04799749221167415	0.049340126676648555	0.04986470839756785	0.05029610673306584	0.050450972024834506	0.050871055408364896	0.05139150137277482	0.051352107946382786	0.051951219506048196	0.05185190253437033	0.0522377932922069	0.05226581528330032	0.052342095256989185	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03741058850360368	0	0.0013987137220042856	0.0011718935857335522	0.001045990661205698
moss_0.0_1x_23	0.0482743602446567	0.048811791059475196	0.04954739155886423	0.04937600146504362	0.05119422148682895	0.051497716891671375	0.05176543423785396	0.05181831759303246	0.052855609294853445	0.05314679615566931	0.052931687531777794	0.05324058494580186	0.053550025368917065	0.053581461271224984	0.053573588353376556	0.05360440221984131	0	0	0.0	0	0	0	0	0	0	0	0.0002520577966720339	0	0	0	0	0.03943365932125997	0	0.0007512084037111233	0.00043670551032537475	0.00014008667749043635
moss_0.0_1x_25	0.04975027767518159	0.049859632951473665	0.05027959303595764	0.05070752014734725	0.05225185478562322	0.05275434020072567	0.05282720307650779	0.05286972132229473	0.054111111467993855	0.05415392602830582	0.054146301791591855	0.05445907881865342	0.05437487120620077	0.05455224226475397	0.054633113231823405	0.054642472464459635	0	0	0	0.0	0	0	0	0	0	0	0.0007079728728082157	0	0	0	0	0.04075571405848799	0	0.0007272161886704431	0.0003088250009748439	0
moss_0.0_1x_30	0.05125758506508615	0.05094477647574336	0.051353393620134136	0.051334899948232704	0.053278270320198384	0.05367071636828069	0.05382178952470529	0.053827668013086805	0.05550668531495362	0.05541005399565546	0.05515838974237597	0.05531490120586313	0.0554488219132353	0.05549633664046649	0.05552916690544374	0.05552712413470773	0.0008499045509999803	0	0	0	0.0	0.0006773262431313265	0	0	0	0	0.0017674202074207113	0	0	0	0	0.04243786171515229	0	0.0009234538379174762	0.0004148801801506785	0
moss_0.0_2x_17	0.045147755538202716	0.045481144177390354	0.04599539801266361	0.04630195991333541	0.047176223682611096	0.047598988353617866	0.04811810118404336	0.04863822500616688	0.04751742050867991	0.04873314505950288	0.049093244773591116	0.04978079130189195	0.049627000688537426	0.04983991585234848	0.05004231531270942	0.05011225560656207	0	0	0	0	0.0006773262431313265	0.0	0	0	4.450816363577026e-05	0.001241174917811616	0	0	0	0	0.0010850018154902052	0.026328135950072107	0	0.0017259825129404271	0.0019978062255067153	0.0023388260483694356
moss_0.0_2x_20	0.046688970334342605	0.04703973321387411	0.04759303718003638	0.047957388380894916	0.04892617414071565	0.049393086636980055	0.04971263002032833	0.04961954306537664	0.05018362100099305	0.0505878772682673	0.050825500791934486	0.05113249937303255	0.05118321084625943	0.05140578108332883	0.05148190463244218	0.051531090214836706	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.03030957324593664	0	0.0002445508914066252	0.0002700758969012007	0.00032911689323156246
moss_0.0_2x_23	0.049158695545651776	0.04917064355208223	0.04962885732744704	0.049675782989615724	0.05165157358185035	0.05170288665255063	0.051901046123293604	0.05191608411530746	0.05311034599981723	0.053402827600481984	0.053476781797209605	0.05365261355832218	0.05346590015315711	0.05366283730073018	0.05364484986041307	0.053725814415168105	0.0006245745394258817	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.033797543975553235	0	0	0	0
moss_0.0_2x_25	0.05053445866874717	0.05047801137742913	0.050954988695650516	0.05070003861107908	0.05294527392713755	0.05269340995489946	0.05299883786769177	0.0529062741459132	0.05425491025217444	0.05449634883630983	0.05446746446634876	0.05451183147111627	0.05452684247606876	0.05462361112291414	0.054662018232736975	0.05478937565673547	0.0011587339926555362	0	0	0	0	4.450816363577026e-05	0	0	0.0	0	0.0004876260089800022	0	0	0	0	0.03583870971823644	0	5.353488094161918e-05	0	0
moss_0.0_2x_30	0.05149276715274187	0.051591007996402816	0.052244472290942756	0.052099432654841626	0.05450309658751462	0.05443626349294972	0.054538941205879654	0.05444329544979043	0.05635568654371692	0.0561807488949535	0.055934288310055424	0.0559722232471761	0.05589465135768079	0.055982105057049036	0.055974235855081544	0.056023806571727786	0.0023670896497729466	0	0	0	0	0.001241174917811616	0	0	0	0.0	0.0016346659502293193	0	0	0	0	0.03805845448000589	0	0.0004130000822917257	3.8212413783544896e-05	0
moss_0.0_4x_17	0.04543822475456705	0.04553240020051952	0.04629934247787504	0.04659435170847914	0.046396296298273576	0.04664408066725445	0.04784674449048354	0.04791272500302801	0.04662578805751816	0.04768169436762115	0.047952973156898615	0.048938097727562524	0.04885730955454137	0.049055988735144496	0.04924331743003352	0.049373323472319486	0.0004547974677022726	0	0.0002520577966720339	0.0007079728728082157	0.0017674202074207113	0	0	0	0.0004876260089800022	0.0016346659502293193	0.0	0	0	0	0.0015133680073617928	0.019605603100627644	0	0.0016502297813593136	0.002157209232031554	0.0026959890821157684
moss_0.0_4x_20	0.04618730171321106	0.04603337740633251	0.04674183513730512	0.04732871812611106	0.047927378600907344	0.04835706919269522	0.0489403859305676	0.04910523570879888	0.048740660208872466	0.04951030781075083	0.04975864957351839	0.05020720288825986	0.05013441036979571	0.050363468605427175	0.05052223426515989	0.05068765202234715	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.023341297235861314	0	0	0	0.00010635577076822944
moss_0.0_4x_23	0.047869811495637515	0.04787399737500653	0.048143449530626325	0.04830411037650739	0.05001507195948374	0.05037213797277118	0.05067843372822167	0.05067541062932357	0.05166920997614943	0.051843712560825095	0.05220012250668915	0.05206405367432765	0.05201708262599891	0.05220051449064056	0.052384442659488606	0.05242928511959988	0.0001468280660756882	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0282329615213307	0	0	0	0
moss_0.0_4x_25	0.04926360348130343	0.04903713964222933	0.0496099829076222	0.04964266112991178	0.05176397781591768	0.05169588785922041	0.05201495622800534	0.05188785263124751	0.0534383063347984	0.05342273763911731	0.05329640909580735	0.05351566487023707	0.05342449797733906	0.05358344643993973	0.053717445782210604	0.05371240126881138	0.000898815808654363	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.030869021215370163	0	0	0	0
moss_0.0_4x_30	0.052020577365758824	0.051937464062131955	0.05237784805605683	0.05225487536667539	0.0548052332864466	0.05455923403227814	0.054726820520277	0.054535480722224916	0.05632656813207182	0.056239508441393804	0.05622452586794391	0.05614592784927652	0.056146008941721726	0.05622101500499177	0.05624376397453523	0.05633021721178488	0.0024206421803049105	0	0	0	0	0.0010850018154902052	0	0	0	0	0.0015133680073617928	0	0	0	0.0	0.03526782905913495	0	0.00013035369030967026	0	0
moss_0.0_8x_17	0.07952335147848066	0.08025996391965218	0.08170648676333148	0.08293924296926247	0.07562829955544026	0.07706361012632101	0.07874906604002718	0.07973219264519316	0.07075146043398706	0.07435974196090289	0.0760204552677024	0.07858960591854403	0.07968034919905576	0.07949067834704138	0.07964733698481152	0.0796225830227304	0.03442961152981627	0.03741058850360368	0.03943365932125997	0.04075571405848799	0.04243786171515229	0.026328135950072107	0.03030957324593664	0.033797543975553235	0.03583870971823644	0.03805845448000589	0.019605603100627644	0.023341297235861314	0.0282329615213307	0.030869021215370163	0.03526782905913495	0.0	0.03240806439829769	0.037060110738874164	0.03741185720377482	0.03767373723085665
moss_0.0_8x_20	0.04866653902329998	0.048986924350244876	0.049452801342813824	0.04959448542887823	0.050429528143694835	0.050623531249999076	0.050881726411942885	0.051031831377341685	0.051039728107216575	0.05155054292811723	0.05173888668338078	0.052148374501888806	0.05219559398235851	0.05243288626074849	0.05244856963161815	0.05254840752349954	0.0010435107305911684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03240806439829769	0.0	0	0	0
moss_0.0_8x_23	0.052997599826635655	0.052942762849595426	0.05342902226463153	0.053386641681019364	0.05503020975391293	0.055231482387581465	0.05534570280138096	0.055373769458875066	0.056404700099831895	0.056474478640678116	0.05646665227132963	0.05668416206991744	0.05660707633351769	0.056795066595846655	0.05684060399170465	0.05693791678902871	0.003585632444758735	0.0013987137220042856	0.0007512084037111233	0.0007272161886704431	0.0009234538379174762	0.0017259825129404271	0.0002445508914066252	0	5.353488094161918e-05	0.0004130000822917257	0.0016502297813593136	0	0	0	0.00013035369030967026	0.037060110738874164	0	0.0	0.0010124664675246198	0.0008216860424024031
moss_0.0_8x_25	0.05342173780663362	0.053113389064635474	0.05357993022293872	0.05354040235465707	0.05584210867842254	0.05553228889546902	0.05575802091662807	0.05569460402024462	0.05724263483330061	0.05719329229026915	0.05714205050580301	0.05721573125769175	0.05704728685674809	0.05718427600236953	0.05722147652381737	0.057288017561006765	0.003633501379853188	0.0011718935857335522	0.00043670551032537475	0.0003088250009748439	0.0004148801801506785	0.0019978062255067153	0.0002700758969012007	0	0	3.8212413783544896e-05	0.002157209232031554	0	0	0	0	0.03741185720377482	0	0.0010124664675246198	0.0	0.00047186919666464266
moss_0.0_8x_30	0.053977335139472005	0.05372540069798193	0.05424138595106642	0.05412863384463096	0.05668967557182114	0.0564084987078568	0.05648355580483633	0.056386912999910055	0.058313855525389036	0.058188880318259306	0.058018444887651954	0.05798364625351371	0.05782231471890864	0.0578736343380718	0.057911802127249334	0.057963137996417724	0.0037522306907440406	0.001045990661205698	0.00014008667749043635	0	0	0.0023388260483694356	0.00032911689323156246	0	0	0	0.0026959890821157684	0.00010635577076822944	0	0	0	0.03767373723085665	0	0.0008216860424024031	0.00047186919666464266	0.0
