sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.06_8x_30.hist	99181235	639316	102218	39087	18085	11286	4428	2174	2527	1393	970	1095	553	450	557	218	345	150	74	182	180	55	116	225	37	20	46	123	74	36	9	1	0	0	58	38	10	4	0	2	9	2	0	0	32	9	3	0	0	0
rotifer_0.06_2x_20.hist	99543911	807708	76539	29908	17033	10768	4612	4119	4332	2208	1068	525	200	142	175	252	399	532	322	174	112	34	13	4	7	23	55	147	219	108	31	8	2	0	0	0	0	0	0	0	0	0	13	67	10	2	0	0	0	0
rotifer_0.06_1x_23.hist	98951560	820071	75660	28973	16847	10760	2941	2626	3966	4141	2004	987	378	208	106	32	27	36	74	183	345	564	243	70	3	0	0	0	0	0	0	0	164	80	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
rotifer_0.06_2x_30.hist	99178740	779525	77767	31246	17208	10678	6885	3381	1330	677	502	566	786	1297	670	212	121	49	27	66	125	204	473	137	7	2	0	0	11	163	101	29	10	0	0	0	0	0	8	53	16	5	2	0	0	0	0	0	0	18
rotifer_0.06_8x_20.hist	99116970	667030	90771	36544	16640	10392	4987	2449	2210	1589	1027	1160	444	329	407	454	260	107	69	170	321	115	54	105	124	68	31	82	96	47	13	2	0	0	0	32	63	33	5	0	0	0	0	0	0	0	26	17	4	1
rotifer_0.06_2x_23.hist	99221288	792386	76740	30385	17026	10671	6124	5097	2006	1022	493	293	406	670	830	547	314	130	19	26	49	79	376	195	10	4	0	0	226	112	32	8	2	0	0	0	0	0	0	0	0	0	86	31	4	0	0	0	0	0
rotifer_0.06_2x_25.hist	99335987	780761	78793	31813	17435	10787	6629	3256	1281	679	791	893	1240	915	472	149	85	34	50	124	234	382	259	74	4	12	29	78	31	14	3	0	28	83	93	4	0	0	0	0	0	0	0	0	24	23	9	2	0	0
rotifer_0.06_4x_30.hist	99004912	714451	79390	33011	16817	9904	3161	2823	3042	1550	749	456	634	885	456	144	86	114	240	307	198	61	25	47	99	318	70	21	6	2	0	0	68	6	1	0	0	90	36	1	0	0	0	0	0	0	0	0	24	36
rotifer_0.06_1x_20.hist	99253983	853483	79343	30571	17672	11255	3666	3273	4944	4006	1938	955	365	201	103	31	35	46	97	239	163	50	36	69	147	470	219	69	22	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144
rotifer_0.06_4x_25.hist	99267447	708707	80172	33339	16987	9963	2636	2353	3350	1707	825	406	347	573	709	374	215	88	62	153	289	126	313	90	4	1	0	0	157	91	26	6	78	8	1	0	0	0	0	0	0	0	0	42	31	9	3	0	0	0
rotifer_0.06_8x_25.hist	99107504	649252	98498	37837	17687	11032	5016	2463	2380	1233	968	1093	506	376	465	466	267	110	62	152	97	40	192	301	16	28	67	80	25	11	2	0	77	7	1	0	0	62	11	0	0	0	0	10	13	3	0	0	0	36
rotifer_0.06_8x_23.hist	99295242	650482	101343	38507	18053	11243	4224	2074	2963	1510	808	912	765	422	221	319	342	141	99	243	156	47	195	135	6	21	49	132	51	24	6	0	66	6	1	0	29	21	3	0	10	3	0	50	14	3	0	0	0	0
rotifer_0.06_1x_25.hist	99591903	825378	83846	32425	17952	11174	7911	3886	1529	778	376	262	363	599	742	1073	623	258	40	20	12	2	11	22	46	147	350	176	57	27	7	1	0	0	0	0	0	0	0	0	0	0	0	12	86	27	11	2	0	0
rotifer_0.06_4x_23.hist	99513909	725858	79173	32774	16996	10117	2899	1790	2704	1678	811	652	906	756	390	123	137	182	280	151	97	113	375	108	5	2	0	0	13	185	54	15	5	0	25	41	10	4	0	0	0	0	0	3	0	0	22	26	7	3
rotifer_0.06_1x_30.hist	99341244	814642	77196	30166	17162	10844	4764	4255	4179	2130	1030	507	193	106	110	158	250	333	701	471	305	94	39	10	0	0	0	0	0	0	83	166	153	16	4	0	0	0	0	0	14	5	1	0	0	0	0	0	0	85
rotifer_0.06_4x_20.hist	100022063	786153	81318	33137	17444	10505	3434	1686	2259	2221	1074	529	734	864	446	141	80	79	166	408	264	81	34	11	24	76	180	177	58	28	7	1	0	0	0	0	18	96	18	0	0	0	0	0	0	0	0	0	47	27
